strain,Parameter,Estimate,SE,MoE,CI95_low,CI95_high,PValue,R2_adj,R2_w,R2_x,R2_y,R2_z,RSS_global,RSS_w,RSS_x,RSS_y,RSS_z,AIC
E5,p8,0.0685199000683319,0.0200659126734419,0.0406574010227282,0.0278624990456037,0.10917730109106,0.00156269052900213,0.993149591547585,0.963387309237346,0.993397530863588,0.98986985103192,0.996079072836259,39.776760734713,0.111291792604059,0.243822771863462,35.2273180947966,4.19432807544887,12.6712122058059
E5,p9,1e-06,0.00479689330035463,0.00971942905113339,-0.00971842905113339,0.00972042905113339,0.999834786346705,0.993149591547585,0.963387309237346,0.993397530863588,0.98986985103192,0.996079072836259,39.776760734713,0.111291792604059,0.243822771863462,35.2273180947966,4.19432807544887,12.6712122058059
E6,p1,0.00983956522423278,0.00102704529060279,0.00208099142700891,0.00775857379722387,0.0119205566512417,1.45639579521842e-11,0.991655595253699,0.968329744998474,0.989251345833518,0.987591854470752,0.994421289512923,48.0190845819408,0.0982702080422786,0.514687826734796,40.9978822407846,6.40824430637912,20.9571024218815
E6,p2,0.0432847422817887,0.0750774003508148,0.15212126273464,-0.108836520452851,0.195406005016429,0.567744778384671,0.991655595253699,0.968329744998474,0.989251345833518,0.987591854470752,0.994421289512923,48.0190845819408,0.0982702080422786,0.514687826734796,40.9978822407846,6.40824430637912,20.9571024218815
E6,p3,0.00347176889201809,0.00281582266099983,0.00570539865294442,-0.00223362976092633,0.00917716754496251,0.225370819491724,0.991655595253699,0.968329744998474,0.989251345833518,0.987591854470752,0.994421289512923,48.0190845819408,0.0982702080422786,0.514687826734796,40.9978822407846,6.40824430637912,20.9571024218815
E6,p4,0.369477556465055,0.183449072566981,0.371703128184897,-0.00222557171984156,0.741180684649952,0.0513170760264072,0.991655595253699,0.968329744998474,0.989251345833518,0.987591854470752,0.994421289512923,48.0190845819408,0.0982702080422786,0.514687826734796,40.9978822407846,6.40824430637912,20.9571024218815
E6,p6,0.129778290637945,0.0393656351049758,0.0797623531520562,0.0500159374858886,0.209540643790001,0.00216531224490441,0.991655595253699,0.968329744998474,0.989251345833518,0.987591854470752,0.994421289512923,48.0190845819408,0.0982702080422786,0.514687826734796,40.9978822407846,6.40824430637912,20.9571024218815
E6,p8,0.0719220346848709,0.0222012913444848,0.0449840891917085,0.0269379454931624,0.116906123876579,0.0025318132563444,0.991655595253699,0.968329744998474,0.989251345833518,0.987591854470752,0.994421289512923,48.0190845819408,0.0982702080422786,0.514687826734796,40.9978822407846,6.40824430637912,20.9571024218815
E6,p9,1e-06,0.00520291729106688,0.0105421118009236,-0.0105411118009236,0.0105431118009236,0.99984767924932,0.991655595253699,0.968329744998474,0.989251345833518,0.987591854470752,0.994421289512923,48.0190845819408,0.0982702080422786,0.514687826734796,40.9978822407846,6.40824430637912,20.9571024218815
E7,p1,0.00894349731927744,0.00219836539570608,0.00445431139576367,0.00448918592351377,0.0133978087150411,0.00023839015441356,0.983525837772669,0.807145380104981,0.995219378266942,0.974790641492091,0.991057953798496,84.0677214408182,0.249784423313793,0.295716476943851,74.8181448564263,8.70407568413428,45.5981652118046
