Experiment,Parameter,Estimate,SE,MoE,CI95_low,CI95_high,PValue,R2_adj,RSS_global,AIC,cond_JTJ,used_pinv
E7,p3,0.01,0.266308082232037,0.539112527473125,-0.529112527473125,0.549112527473125,0.970242660031662,0.987106837839279,52.3676552734737,21.9306483163991,79684.3441768794,0
E7,p5,0.42587752722941,0.229888212081874,0.465384354890702,-0.0395068276612922,0.891261882120112,0.071727194773697,0.987106837839279,52.3676552734737,21.9306483163991,79684.3441768794,0
E7,p7,0.134476639715539,0.0379935892431773,0.0769140003299567,0.0575626393855823,0.211390640045496,0.00107748424041522,0.987106837839279,52.3676552734737,21.9306483163991,79684.3441768794,0
E7,p9,0.0736237743255822,0.020692271548471,0.0418893137608064,0.0317344605647758,0.115513088086389,0.00102202062022571,0.987106837839279,52.3676552734737,21.9306483163991,79684.3441768794,0
E8,p1,0.306180879898074,0.138124935957169,0.279619314242407,0.026561565655667,0.585800194140481,0.0327033899874155,0.986512827535419,152.35305631417,68.9187512980215,238559.328401475,0
E8,p2,0.0309655908789616,0.0152156209440196,0.03080241423937,0.000163176639591624,0.0617680051183316,0.0488578258579918,0.986512827535419,152.35305631417,68.9187512980215,238559.328401475,0
E8,p3,0.01,0.178410739760392,0.361173660350155,-0.351173660350155,0.371173660350155,0.955595307404032,0.986512827535419,152.35305631417,68.9187512980215,238559.328401475,0
E8,p5,0.885784322144078,0.654759768871889,1.3254918548686,-0.439707532724524,2.21127617701268,0.184102113128121,0.986512827535419,152.35305631417,68.9187512980215,238559.328401475,0
E8,p7,0.115825751825405,0.0402503859827574,0.0814826464786983,0.0343431053467067,0.197308398304103,0.00654043259588703,0.986512827535419,152.35305631417,68.9187512980215,238559.328401475,0
E8,p9,0.0620237432948036,0.0213156114125463,0.043151199343774,0.0188725439510296,0.105174942638578,0.00601578505539976,0.986512827535419,152.35305631417,68.9187512980215,238559.328401475,0
E9,p1,0.396377097554255,0.430863500320222,0.87223755549094,-0.475860457936685,1.2686146530452,0.363397160864529,0.972053763794859,279.205421680912,95.5716291082807,727286.652843619,0
