Experiment,Parameter,Estimate,SE,MoE,CI95_low,CI95_high,PValue,R2_adj,RSS_global,AIC,cond_JTJ,used_pinv
E6,p7,0.148670572629486,0.0413235519452733,0.0836551573901244,0.0650154152393616,0.23232573001961,0.000912579616291021,0.987458305203838,51.0157079587676,20.7798040955954,35491.0615730462,0
E6,p9,0.076609401539994,0.0210642610381456,0.0426423671127403,0.0339670344272537,0.119251768652734,0.000815570606616052,0.987458305203838,51.0157079587676,20.7798040955954,35491.0615730462,0
E7,p1,0.339320143507274,0.0502727125244613,0.101771785838544,0.23754835766873,0.441091929345818,5.37621734694332e-08,0.998931619621248,3.79251366680529,-93.5807960436679,151380.761569199,0
E7,p2,0.0395839302744259,0.00417926700489378,0.00846048373413682,0.0311234465402891,0.0480444140085627,1.51026552213041e-11,0.998931619621248,3.79251366680529,-93.5807960436679,151380.761569199,0
E7,p3,0.0100000000000435,0.0601213566885044,0.121709323606678,-0.111709323606635,0.131709323606722,0.86877894055022,0.998931619621248,3.79251366680529,-93.5807960436679,151380.761569199,0
E7,p5,0.155834485662438,0.0182549767952213,0.0369552684865944,0.118879217175844,0.192789754149032,2.2858534794809e-10,0.998931619621248,3.79251366680529,-93.5807960436679,151380.761569199,0
E7,p7,0.0740994366673218,0.00407410188207174,0.0082475880732488,0.065851848594073,0.0823470247405706,2.39010493582897e-20,0.998931619621248,3.79251366680529,-93.5807960436679,151380.761569199,0
E7,p9,0.0404294263064258,0.0022094652613392,0.00447282858042132,0.0359565977260045,0.0449022548868471,1.94336182734748e-20,0.998931619621248,3.79251366680529,-93.5807960436679,151380.761569199,0
E8,p1,0.309778904317454,0.0985180514345039,0.199439368363989,0.110339535953465,0.509218272681443,0.0032255138057295,0.995525242861433,45.1775025553672,15.4322925793992,100225.697380273,0
E8,p2,0.0426696227897949,0.013410830993674,0.0271488079968035,0.0155208147929914,0.0698184307865984,0.00291496364067565,0.995525242861433,45.1775025553672,15.4322925793992,100225.697380273,0
E8,p3,0.0100000000000222,0.114154526887759,0.231093758015711,-0.221093758015689,0.241093758015733,0.930654175486615,0.995525242861433,45.1775025553672,15.4322925793992,100225.697380273,0
