Experiment,Parameter,Estimate,SE,MoE,CI95_low,CI95_high,PValue,R2_adj,RSS_global,AIC,cond_JTJ,used_pinv
E9,p2,0.0241654975518883,0.00656234225989429,0.0132847673725229,0.0108807301793654,0.0374502649244112,0.000715436259610898,0.995822527477457,37.0681197992452,6.72724738413451,167750.907221223,0
E9,p3,0.0100000000000225,0.0916497897012808,0.185535299395032,-0.17553529939501,0.195535299395055,0.913688608985928,0.995822527477457,37.0681197992452,6.72724738413451,167750.907221223,0
E9,p5,0.368845368008512,0.101233292088659,0.204936085697876,0.163909282310636,0.573781453706388,0.000800297855370718,0.995822527477457,37.0681197992452,6.72724738413451,167750.907221223,0
E9,p7,0.0461743279563912,0.00511119005470759,0.010347063317395,0.0358272646389963,0.0565213912737862,5.31380952933369e-11,0.995822527477457,37.0681197992452,6.72724738413451,167750.907221223,0
E9,p9,0.0231017076537611,0.00250004830176358,0.00506108319158822,0.0180406244621729,0.0281627908453493,2.92545871760529e-11,0.995822527477457,37.0681197992452,6.72724738413451,167750.907221223,0
E10,p1,0.323291516353061,0.0583134764359868,0.11804946137443,0.205242054978631,0.441340977727491,2.40302808145505e-06,0.998508141979246,19.2049513603957,-22.2066759399079,263354.965260314,0
E10,p2,0.0240431280179395,0.00356740204700862,0.00722182788429187,0.0168213001336476,0.0312649559022314,5.54575962747774e-08,0.998508141979246,19.2049513603957,-22.2066759399079,263354.965260314,0
E10,p3,0.0100000000000227,0.0652594205479003,0.132110790097446,-0.122110790097424,0.142110790097469,0.879024124645566,0.998508141979246,19.2049513603957,-22.2066759399079,263354.965260314,0
E10,p5,0.104522750360946,0.0242525766863911,0.0490967747037575,0.0554259756571885,0.153619525064704,0.000111483003995388,0.998508141979246,19.2049513603957,-22.2066759399079,263354.965260314,0
E10,p7,0.0463672550084778,0.00340302310781642,0.00688906011912113,0.0394781948893567,0.0532563151275989,3.32309510486331e-16,0.998508141979246,19.2049513603957,-22.2066759399079,263354.965260314,0
E10,p9,0.0227796084758285,0.00165656446437047,0.00335353943381554,0.019426069042013,0.026133147909644,2.48204739914828e-16,0.998508141979246,19.2049513603957,-22.2066759399079,263354.965260314,0
